start_sent,sentences,entities
1679,"As he 
measured, he said, “Every Ollivander wand has a core 
of a powerful magical substance, Mr. Potter. We use 
unicorn hairs, phoenix tail feathers, and the 
heartstrings of dragons. No two Ollivander wands are 
the same, just as no two unicorns, dragons, or 
phoenixes are quite the same.","['Mr. Potter', 'the']"
1680,"We use 
unicorn hairs, phoenix tail feathers, and the 
heartstrings of dragons. No two Ollivander wands are 
the same, just as no two unicorns, dragons, or 
phoenixes are quite the same. And of course, you will 
never get such good results with another wizard’s 
wand.” 

",['the']
1681,"No two Ollivander wands are 
the same, just as no two unicorns, dragons, or 
phoenixes are quite the same. And of course, you will 
never get such good results with another wizard’s 
wand.” 

 Harry suddenly realized that the tape measure, which 
was measuring between his nostrils, was doing this 
on its own.","['Harry', 'the']"
1682,"And of course, you will 
never get such good results with another wizard’s 
wand.” 

 Harry suddenly realized that the tape measure, which 
was measuring between his nostrils, was doing this 
on its own. Mr. Ollivander was flitting around the 
shelves, taking down boxes. 

","['Harry', 'the']"
1683,"Harry suddenly realized that the tape measure, which 
was measuring between his nostrils, was doing this 
on its own. Mr. Ollivander was flitting around the 
shelves, taking down boxes. 

 “That will do,” he said, and the tape measure 
crumpled into a heap on the floor.","['Harry', 'the']"
1684,"Mr. Ollivander was flitting around the 
shelves, taking down boxes. 

 “That will do,” he said, and the tape measure 
crumpled into a heap on the floor. “Right then, Mr. 
Potter.",['the']
1685,"“That will do,” he said, and the tape measure 
crumpled into a heap on the floor. “Right then, Mr. 
Potter. Try this one.",['the']
1690,"Nice and flexible. Just take 
it and give it a wave.” 

 Harry took the wand and (feeling foolish) waved it 
around a bit, but Mr. Ollivander snatched it out of his 
hand almost at once. 

","['Harry', 'the']"
1691,"Just take 
it and give it a wave.” 

 Harry took the wand and (feeling foolish) waved it 
around a bit, but Mr. Ollivander snatched it out of his 
hand almost at once. 

 “Maple and phoenix feather.","['Harry', 'the']"
1692,"Harry took the wand and (feeling foolish) waved it 
around a bit, but Mr. Ollivander snatched it out of his 
hand almost at once. 

 “Maple and phoenix feather. Seven inches.","['Harry', 'the']"
1694,"Seven inches. Quite 
whippy. Try — ” 

Harry tried — but he had hardly raised the wand 
when it, too, was snatched back by Mr. Ollivander. 



","['Harry', 'the']"
1695,"Quite 
whippy. Try — ” 

Harry tried — but he had hardly raised the wand 
when it, too, was snatched back by Mr. Ollivander. 



 Page | 94 Harry Potter and the Philosophers Stone - J.K. Rowling 




“No, no — here, ebony and unicorn hair, eight and a 
half inches, springy.","['Harry', 'Harry Potter', 'the']"
1696,"Try — ” 

Harry tried — but he had hardly raised the wand 
when it, too, was snatched back by Mr. Ollivander. 



 Page | 94 Harry Potter and the Philosophers Stone - J.K. Rowling 




“No, no — here, ebony and unicorn hair, eight and a 
half inches, springy. Go on, go on, try it out.” 

","['Harry', 'Harry Potter', 'the']"
1697,"Page | 94 Harry Potter and the Philosophers Stone - J.K. Rowling 




“No, no — here, ebony and unicorn hair, eight and a 
half inches, springy. Go on, go on, try it out.” 

 Harry tried.","['Harry', 'Harry Potter', 'the']"
1698,"Go on, go on, try it out.” 

 Harry tried. And tried.",['Harry']
1699,"Harry tried. And tried. He had no idea what Mr. 
Ollivander was waiting for.",['Harry']
1700,"And tried. He had no idea what Mr. 
Ollivander was waiting for. The pile of tried wands 
was mounting higher and higher on the spindly chair, 
but the more wands Mr. Ollivander pulled from the 
shelves, the happier he seemed to become. 

","['The', 'the']"
1701,"He had no idea what Mr. 
Ollivander was waiting for. The pile of tried wands 
was mounting higher and higher on the spindly chair, 
but the more wands Mr. Ollivander pulled from the 
shelves, the happier he seemed to become. 

 “Tricky customer, eh?","['The', 'the']"
1702,"The pile of tried wands 
was mounting higher and higher on the spindly chair, 
but the more wands Mr. Ollivander pulled from the 
shelves, the happier he seemed to become. 

 “Tricky customer, eh? Not to worry, well find the 
perfect match here somewhere — I wonder, now — 
","['The', 'the']"
1703,"“Tricky customer, eh? Not to worry, well find the 
perfect match here somewhere — I wonder, now — 
 yes, why not — unusual combination — holly and 
phoenix feather, eleven inches, nice and supple.” 

","['holly', 'the']"
1704,"Not to worry, well find the 
perfect match here somewhere — I wonder, now — 
 yes, why not — unusual combination — holly and 
phoenix feather, eleven inches, nice and supple.” 

 Harry took the wand.","['Harry', 'holly', 'the']"
1705,"yes, why not — unusual combination — holly and 
phoenix feather, eleven inches, nice and supple.” 

 Harry took the wand. He felt a sudden warmth in his 
fingers.","['Harry', 'holly', 'the']"
1706,"Harry took the wand. He felt a sudden warmth in his 
fingers. He raised the wand above his head, brought it 
swishing down through the dusty air and a stream of 
red and gold sparks shot from the end like a firework, 
throwing dancing spots of light on to the walls.","['Harry', 'the']"
1707,"He felt a sudden warmth in his 
fingers. He raised the wand above his head, brought it 
swishing down through the dusty air and a stream of 
red and gold sparks shot from the end like a firework, 
throwing dancing spots of light on to the walls. Hagrid 
whooped and clapped and Mr. Ollivander cried, “Oh, 
bravo!","['Hagrid', 'the']"
1708,"He raised the wand above his head, brought it 
swishing down through the dusty air and a stream of 
red and gold sparks shot from the end like a firework, 
throwing dancing spots of light on to the walls. Hagrid 
whooped and clapped and Mr. Ollivander cried, “Oh, 
bravo! Yes, indeed, oh, very good.","['Hagrid', 'the']"
1709,"Hagrid 
whooped and clapped and Mr. Ollivander cried, “Oh, 
bravo! Yes, indeed, oh, very good. Well, well, well ... 
how curious ... how very curious ...” 

",['Hagrid']
1710,"Yes, indeed, oh, very good. Well, well, well ... 
how curious ... how very curious ...” 

 He put Harry’s wand back into its box and wrapped it 
in brown paper, still muttering, “Curious . . .",['Harry']
1711,"Well, well, well ... 
how curious ... how very curious ...” 

 He put Harry’s wand back into its box and wrapped it 
in brown paper, still muttering, “Curious . . . curious 



“Sorry,” said Harry, “but what’s curious?” 

",['Harry']
1712,"He put Harry’s wand back into its box and wrapped it 
in brown paper, still muttering, “Curious . . . curious 



“Sorry,” said Harry, “but what’s curious?” 

 Mr. Ollivander fixed Harry with his pale stare. 

",['Harry']
1713,"curious 



“Sorry,” said Harry, “but what’s curious?” 

 Mr. Ollivander fixed Harry with his pale stare. 

 “I remember every wand I’ve ever sold, Mr. Potter. 
","['Harry', 'Mr. Potter']"
1714,"Mr. Ollivander fixed Harry with his pale stare. 

 “I remember every wand I’ve ever sold, Mr. Potter. 
 Every single wand.","['Harry', 'Mr. Potter']"
1715,"“I remember every wand I’ve ever sold, Mr. Potter. 
 Every single wand. It so happens that the phoenix 
whose tail feather is in your wand, gave another 
feather — just one other.","['Mr. Potter', 'the']"
1716,"Every single wand. It so happens that the phoenix 
whose tail feather is in your wand, gave another 
feather — just one other. It is very curious indeed 
that you should be destined for this wand when its 
brother — why, its brother gave you that scar.” 



",['the']
1717,"It so happens that the phoenix 
whose tail feather is in your wand, gave another 
feather — just one other. It is very curious indeed 
that you should be destined for this wand when its 
brother — why, its brother gave you that scar.” 



 Harry swallowed. 

","['Harry', 'the']"
1718,"It is very curious indeed 
that you should be destined for this wand when its 
brother — why, its brother gave you that scar.” 



 Harry swallowed. 

 Page | 95",['Harry']
1719,"Harry swallowed. 

 Page | 95 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Yes, thirteen-and-a-half inches.","['Harry', 'Harry Potter', 'the']"
1720,"Page | 95 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Yes, thirteen-and-a-half inches. Yew.","['Harry Potter', 'the']"
1721,"Harry Potter and the Philosophers Stone - J.K. Rowling 




“Yes, thirteen-and-a-half inches. Yew. Curious indeed 
how these things happen.","['Harry Potter', 'the']"
1722,"Yew. Curious indeed 
how these things happen. The wand chooses the 
wizard, remember.","['The', 'the']"
1723,"Curious indeed 
how these things happen. The wand chooses the 
wizard, remember. ...","['The', 'the']"
1724,"The wand chooses the 
wizard, remember. ... I think we must expect great 
things from you, Mr. Potter. ...","['The', 'Mr. Potter', 'the']"
1725,"... I think we must expect great 
things from you, Mr. Potter. ... After all, He-Who- 
Must-Not-Be-Named did great things — terrible, yes, 
but great.” 

",['Mr. Potter']
1726,"I think we must expect great 
things from you, Mr. Potter. ... After all, He-Who- 
Must-Not-Be-Named did great things — terrible, yes, 
but great.” 

 Harry shivered.","['Harry', 'Mr. Potter']"
1727,"After all, He-Who- 
Must-Not-Be-Named did great things — terrible, yes, 
but great.” 

 Harry shivered. He wasn’t sure he liked Mr. 

Ollivander too much.",['Harry']
1728,"Harry shivered. He wasn’t sure he liked Mr. 

Ollivander too much. He paid seven gold Galleons for 
his wand, and Mr. Ollivander bowed them from his 
shop. 

",['Harry']
1729,"He wasn’t sure he liked Mr. 

Ollivander too much. He paid seven gold Galleons for 
his wand, and Mr. Ollivander bowed them from his 
shop. 

 The late afternoon sun hung low in the sky as Harry 
and Hagrid made their way back down Diagon Alley, 
back through the wall, back through the Leaky 
Cauldron, now empty.","['The', 'Harry', 'Hagrid', 'the']"
1730,"He paid seven gold Galleons for 
his wand, and Mr. Ollivander bowed them from his 
shop. 

 The late afternoon sun hung low in the sky as Harry 
and Hagrid made their way back down Diagon Alley, 
back through the wall, back through the Leaky 
Cauldron, now empty. Harry didn’t speak at all as 
they walked down the road; he didn’t even notice how 
much people were gawking at them on the 
Underground, laden as they were with all their funny- 
shaped packages, with the snowy owl asleep in its 
cage on Harry’s lap.","['The', 'Harry', 'Hagrid', 'the']"
1731,"The late afternoon sun hung low in the sky as Harry 
and Hagrid made their way back down Diagon Alley, 
back through the wall, back through the Leaky 
Cauldron, now empty. Harry didn’t speak at all as 
they walked down the road; he didn’t even notice how 
much people were gawking at them on the 
Underground, laden as they were with all their funny- 
shaped packages, with the snowy owl asleep in its 
cage on Harry’s lap. Up another escalator, out into 
Paddington station; Harry only realized where they 
were when Hagrid tapped him on the shoulder. 

","['The', 'Harry', 'Hagrid', 'the']"
1732,"Harry didn’t speak at all as 
they walked down the road; he didn’t even notice how 
much people were gawking at them on the 
Underground, laden as they were with all their funny- 
shaped packages, with the snowy owl asleep in its 
cage on Harry’s lap. Up another escalator, out into 
Paddington station; Harry only realized where they 
were when Hagrid tapped him on the shoulder. 

 “Got time fer a bite to eat before yer train leaves,” he 
said. 

","['Harry', 'Hagrid', 'the']"
1733,"Up another escalator, out into 
Paddington station; Harry only realized where they 
were when Hagrid tapped him on the shoulder. 

 “Got time fer a bite to eat before yer train leaves,” he 
said. 

 He bought Harry a hamburger and they sat down on 
plastic seats to eat them.","['Harry', 'Hagrid', 'the']"
1734,"“Got time fer a bite to eat before yer train leaves,” he 
said. 

 He bought Harry a hamburger and they sat down on 
plastic seats to eat them. Harry kept looking around. 
",['Harry']
1735,"He bought Harry a hamburger and they sat down on 
plastic seats to eat them. Harry kept looking around. 
 Everything looked so strange, somehow. 

",['Harry']
1736,"Harry kept looking around. 
 Everything looked so strange, somehow. 

 “You all right, Harry?",['Harry']
1737,"Everything looked so strange, somehow. 

 “You all right, Harry? Yer very quiet,” said Hagrid. 

","['Harry', 'Hagrid']"
1738,"“You all right, Harry? Yer very quiet,” said Hagrid. 

 Harry wasn’t sure he could explain.","['Harry', 'Hagrid']"
