start_sent,sentences,entities
943,"He supposed he hadn’t spoken clearly 
enough through his mouthful of ashes back in the 
Weasleys’ fire. Trying to stay calm, he wondered what 
to do. 

 “Not lost are you, my dear?” said a voice in his ear, 
making him jump. 

",['the']
944,"Trying to stay calm, he wondered what 
to do. 

 “Not lost are you, my dear?” said a voice in his ear, 
making him jump. 

 An aged witch stood in front of him, holding a tray of 
what looked horribly like whole human fingernails. 

",['aged witch']
945,"“Not lost are you, my dear?” said a voice in his ear, 
making him jump. 

 An aged witch stood in front of him, holding a tray of 
what looked horribly like whole human fingernails. 

 She leered at him, showing mossy teeth.",['aged witch']
946,"An aged witch stood in front of him, holding a tray of 
what looked horribly like whole human fingernails. 

 She leered at him, showing mossy teeth. Harry 
backed away. 

","['Harry', 'aged witch']"
947,"She leered at him, showing mossy teeth. Harry 
backed away. 

 “I’m fine, thanks,” he said.",['Harry']
948,"Harry 
backed away. 

 “I’m fine, thanks,” he said. “I’m just — ” 

“HARRY!","['Harry', 'HARRY']"
949,"“I’m fine, thanks,” he said. “I’m just — ” 

“HARRY! What d’yeh think yer doin’ down there?” 

",['HARRY']
950,"“I’m just — ” 

“HARRY! What d’yeh think yer doin’ down there?” 

 Harry’s heart leapt.","['Harry', 'HARRY']"
951,"What d’yeh think yer doin’ down there?” 

 Harry’s heart leapt. So did the witch; a load of 
fingernails cascaded down over her feet and she 
cursed as the massive form of Hagrid, the Hogwarts 
gamekeeper, came striding toward them, beetle-black 
eyes flashing over his great bristling beard. 

","['Harry', 'black', 'Hagrid', 'the']"
952,"Harry’s heart leapt. So did the witch; a load of 
fingernails cascaded down over her feet and she 
cursed as the massive form of Hagrid, the Hogwarts 
gamekeeper, came striding toward them, beetle-black 
eyes flashing over his great bristling beard. 

 “Hagrid!”","['Harry', 'black', 'Hagrid', 'the']"
953,"So did the witch; a load of 
fingernails cascaded down over her feet and she 
cursed as the massive form of Hagrid, the Hogwarts 
gamekeeper, came striding toward them, beetle-black 
eyes flashing over his great bristling beard. 

 “Hagrid!” Harry croaked in relief.","['Harry', 'black', 'Hagrid', 'the']"
954,"“Hagrid!” Harry croaked in relief. “I was lost — Floo 
powder — ” 

Hagrid seized Harry by the scruff of the neck and 
pulled him away from the witch, knocking the tray 
right out of her hands.","['Harry', 'Hagrid', 'the']"
955,"Harry croaked in relief. “I was lost — Floo 
powder — ” 

Hagrid seized Harry by the scruff of the neck and 
pulled him away from the witch, knocking the tray 
right out of her hands. Her shrieks followed them all 
the way along the twisting alleyway out into bright 
sunlight.","['Harry', 'Hagrid', 'the']"
956,"“I was lost — Floo 
powder — ” 

Hagrid seized Harry by the scruff of the neck and 
pulled him away from the witch, knocking the tray 
right out of her hands. Her shrieks followed them all 
the way along the twisting alleyway out into bright 
sunlight. Harry saw a familiar, snow-white marble 
building in the distance — Gringotts Bank.","['Gringotts', 'Harry', 'Hagrid', 'the']"
957,"Her shrieks followed them all 
the way along the twisting alleyway out into bright 
sunlight. Harry saw a familiar, snow-white marble 
building in the distance — Gringotts Bank. Hagrid 
had steered him right into Diagon Alley. 

","['Gringotts', 'Harry', 'Hagrid', 'the']"
958,"Harry saw a familiar, snow-white marble 
building in the distance — Gringotts Bank. Hagrid 
had steered him right into Diagon Alley. 

 Page | 61 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“Yer a mess!” said Hagrid gruffly, brushing soot off 
Harry so forcefully he nearly knocked him into a 
barrel of dragon dung outside an apothecary. 

","['apothecary', 'Hagrid', 'the', 'Harry Potter', 'Gringotts', 'Harry']"
959,"Hagrid 
had steered him right into Diagon Alley. 

 Page | 61 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“Yer a mess!” said Hagrid gruffly, brushing soot off 
Harry so forcefully he nearly knocked him into a 
barrel of dragon dung outside an apothecary. 

 “Skulkin’ around Knockturn Alley, I dunno — dodgy 
place, Harry — don’ want no one ter see yeh down 
there — ” 

“I realized that,” said Harry, ducking as Hagrid made 
to brush him off again.","['apothecary', 'don', 'Hagrid', 'the', 'Harry Potter', 'Harry']"
960,"Page | 61 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“Yer a mess!” said Hagrid gruffly, brushing soot off 
Harry so forcefully he nearly knocked him into a 
barrel of dragon dung outside an apothecary. 

 “Skulkin’ around Knockturn Alley, I dunno — dodgy 
place, Harry — don’ want no one ter see yeh down 
there — ” 

“I realized that,” said Harry, ducking as Hagrid made 
to brush him off again. “I told you, I was lost — what 
were you doing down there, anyway?” 

","['apothecary', 'don', 'Hagrid', 'the', 'Harry Potter', 'Harry']"
961,"“Skulkin’ around Knockturn Alley, I dunno — dodgy 
place, Harry — don’ want no one ter see yeh down 
there — ” 

“I realized that,” said Harry, ducking as Hagrid made 
to brush him off again. “I told you, I was lost — what 
were you doing down there, anyway?” 

 “ I was lookin’ fer a Flesh-Eatin’ Slug Repellent,” 
growled Hagrid.","['Harry', 'don', 'Hagrid']"
962,"“I told you, I was lost — what 
were you doing down there, anyway?” 

 “ I was lookin’ fer a Flesh-Eatin’ Slug Repellent,” 
growled Hagrid. “They’re ruinin’ the school cabbages. 
","['Hagrid', 'the']"
963,"“ I was lookin’ fer a Flesh-Eatin’ Slug Repellent,” 
growled Hagrid. “They’re ruinin’ the school cabbages. 
 Yer not on yer own?” 

“I’m staying with the Weasleys but we got separated,” 
Harry explained.","['Harry', 'Hagrid', 'the']"
964,"“They’re ruinin’ the school cabbages. 
 Yer not on yer own?” 

“I’m staying with the Weasleys but we got separated,” 
Harry explained. “I’ve got to go and find them.","['Harry', 'the']"
965,"Yer not on yer own?” 

“I’m staying with the Weasleys but we got separated,” 
Harry explained. “I’ve got to go and find them. ...” 

","['Harry', 'the']"
966,"“I’ve got to go and find them. ...” 

 They set off together down the street. 

",['the']
967,"...” 

 They set off together down the street. 

 “How come yeh never wrote back ter me?” said Hagrid 
as Harry jogged alongside him (he had to take three 
steps to every stride of Hagrid ’s enormous boots). 
","['Harry', 'Hagrid', 'the']"
968,"They set off together down the street. 

 “How come yeh never wrote back ter me?” said Hagrid 
as Harry jogged alongside him (he had to take three 
steps to every stride of Hagrid ’s enormous boots). 
 Harry explained all about Dobby and the Dursleys. 

","['Harry', 'Dobby', 'Hagrid', 'the']"
969,"“How come yeh never wrote back ter me?” said Hagrid 
as Harry jogged alongside him (he had to take three 
steps to every stride of Hagrid ’s enormous boots). 
 Harry explained all about Dobby and the Dursleys. 

 “Lousy Muggles,” growled Hagrid.","['the', 'Harry', 'Hagrid', 'Dobby']"
970,"Harry explained all about Dobby and the Dursleys. 

 “Lousy Muggles,” growled Hagrid. “If I’d’ve known — ” 

“Harry!","['the', 'Harry', 'Hagrid', 'Dobby']"
971,"“Lousy Muggles,” growled Hagrid. “If I’d’ve known — ” 

“Harry! Harry!","['Harry', 'Hagrid']"
972,"“If I’d’ve known — ” 

“Harry! Harry! Over here!” 

",['Harry']
973,"Harry! Over here!” 

 Harry looked up and saw Hermione Granger standing 
at the top of the white flight of steps to Gringotts.","['Gringotts', 'Harry', 'Hermione Granger', 'the']"
974,"Over here!” 

 Harry looked up and saw Hermione Granger standing 
at the top of the white flight of steps to Gringotts. She 
ran down to meet them, her bushy brown hair flying 
behind her. 

","['Gringotts', 'Harry', 'Hermione Granger', 'the']"
975,"Harry looked up and saw Hermione Granger standing 
at the top of the white flight of steps to Gringotts. She 
ran down to meet them, her bushy brown hair flying 
behind her. 

 “What happened to your glasses?","['Gringotts', 'Harry', 'Hermione Granger', 'the']"
976,"She 
ran down to meet them, her bushy brown hair flying 
behind her. 

 “What happened to your glasses? Hello, Hagrid — Oh, 
it’s wonderful to see you two again — Are you coming 
into Gringotts, Harry?” 

","['Harry', 'Hagrid', 'Gringotts']"
977,"“What happened to your glasses? Hello, Hagrid — Oh, 
it’s wonderful to see you two again — Are you coming 
into Gringotts, Harry?” 

 “As soon as I’ve found the Weasleys,” said Harry. 

","['the', 'Harry', 'Hagrid', 'Gringotts']"
978,"Hello, Hagrid — Oh, 
it’s wonderful to see you two again — Are you coming 
into Gringotts, Harry?” 

 “As soon as I’ve found the Weasleys,” said Harry. 

 Page | 62 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“Yeh won’t have long ter wait,” Hagrid said with a 
grin. 

","['Hagrid', 'the', 'Harry Potter', 'Gringotts', 'Harry']"
979,"“As soon as I’ve found the Weasleys,” said Harry. 

 Page | 62 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“Yeh won’t have long ter wait,” Hagrid said with a 
grin. 

 Harry and Hermione looked around: Sprinting up the 
crowded street were Ron, Fred, George, Percy, and 
Mr. Weasley. 

","['Mr. Weasley', 'Hagrid', 'George', 'Hermione', 'the', 'Fred', 'Harry Potter', 'Harry', 'Percy', 'Ron']"
980,"Page | 62 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“Yeh won’t have long ter wait,” Hagrid said with a 
grin. 

 Harry and Hermione looked around: Sprinting up the 
crowded street were Ron, Fred, George, Percy, and 
Mr. Weasley. 

 “Harry,” Mr. Weasley panted.","['Mr. Weasley', 'Hagrid', 'George', 'Hermione', 'the', 'Fred', 'Harry Potter', 'Harry', 'Percy', 'Ron']"
981,"Harry and Hermione looked around: Sprinting up the 
crowded street were Ron, Fred, George, Percy, and 
Mr. Weasley. 

 “Harry,” Mr. Weasley panted. “We hoped you’d only 
gone one grate too far. ...”","['Mr. Weasley', 'George', 'Hermione', 'the', 'Fred', 'Harry', 'Percy', 'Ron']"
982,"“Harry,” Mr. Weasley panted. “We hoped you’d only 
gone one grate too far. ...” He mopped his glistening 
bald patch.","['Mr. Weasley', 'Harry', 'bald']"
983,"“We hoped you’d only 
gone one grate too far. ...” He mopped his glistening 
bald patch. “Molly’s frantic — she’s coming now — ” 

“Where did you come out?”","['Molly', 'bald']"
984,"He mopped his glistening 
bald patch. “Molly’s frantic — she’s coming now — ” 

“Where did you come out?” Ron asked. 

","['Molly', 'Ron', 'bald']"
985,"“Molly’s frantic — she’s coming now — ” 

“Where did you come out?” Ron asked. 

 “Knockturn Alley,” said Hagrid grimly. 

","['Molly', 'Ron', 'Hagrid']"
986,"Ron asked. 

 “Knockturn Alley,” said Hagrid grimly. 

 “Excellent.” said Fred and George together. 

","['Fred', 'Ron', 'Hagrid', 'George']"
987,"“Knockturn Alley,” said Hagrid grimly. 

 “Excellent.” said Fred and George together. 

 “We’ve never been allowed in,” said Ron enviously. 

","['Fred', 'Ron', 'Hagrid', 'George']"
988,"“Excellent.” said Fred and George together. 

 “We’ve never been allowed in,” said Ron enviously. 

 “I should ruddy well think not,” growled Hagrid. 

","['Fred', 'Ron', 'George', 'Hagrid']"
989,"“We’ve never been allowed in,” said Ron enviously. 

 “I should ruddy well think not,” growled Hagrid. 

 Mrs. Weasley now came galloping into view, her 
handbag swinging wildly in one hand, Ginny just 
clinging onto the other. 

","['Ginny', 'Ron', 'Hagrid', 'the']"
