start_sent,sentences,entities
2169,"“Yes, all of—” 

But Harry interrupted. 

 “Dumbledore died over a month ago. Why has it taken 
this long to give us what he left us?” 

“Isn’t it obvious?” said Hermione, before Scrimgeour 
could answer.","['Hermione', 'Harry', 'Dumbledore']"
2170,"“Dumbledore died over a month ago. Why has it taken 
this long to give us what he left us?” 

“Isn’t it obvious?” said Hermione, before Scrimgeour 
could answer. “They wanted to examine whatever he’s 
left us.","['Hermione', 'Dumbledore']"
2171,"Why has it taken 
this long to give us what he left us?” 

“Isn’t it obvious?” said Hermione, before Scrimgeour 
could answer. “They wanted to examine whatever he’s 
left us. You had no right to do that!”",['Hermione']
2174,"she said, and her 
voice trembled slightly. 

 “I had every right,” said Scrimgeour dismissively. “The 
Decree for Justifiable Confiscation gives the Ministry 
the power to confiscate the contents of a will — ” 



Page | 137 Harry Potter and the Deathly Hallows - J.K. Rowling 




“That law was created to stop wizards passing on 
Dark artifacts,” said Hermione, “and the Ministry is 
supposed to have powerful evidence that the 
deceased’s possessions are illegal before seizing them! 
","['Hermione', 'Harry Potter']"
2175,"“I had every right,” said Scrimgeour dismissively. “The 
Decree for Justifiable Confiscation gives the Ministry 
the power to confiscate the contents of a will — ” 



Page | 137 Harry Potter and the Deathly Hallows - J.K. Rowling 




“That law was created to stop wizards passing on 
Dark artifacts,” said Hermione, “and the Ministry is 
supposed to have powerful evidence that the 
deceased’s possessions are illegal before seizing them! 
 Are you telling me that you thought Dumbledore was 
trying to pass us something cursed?” 

“Are you planning to follow a career in Magical Law, 
Miss Granger?” asked Scrimgeour. 

","['Hermione', 'Miss Granger', 'Dumbledore', 'Harry Potter']"
2176,"“The 
Decree for Justifiable Confiscation gives the Ministry 
the power to confiscate the contents of a will — ” 



Page | 137 Harry Potter and the Deathly Hallows - J.K. Rowling 




“That law was created to stop wizards passing on 
Dark artifacts,” said Hermione, “and the Ministry is 
supposed to have powerful evidence that the 
deceased’s possessions are illegal before seizing them! 
 Are you telling me that you thought Dumbledore was 
trying to pass us something cursed?” 

“Are you planning to follow a career in Magical Law, 
Miss Granger?” asked Scrimgeour. 

 “No, I’m not,” retorted Hermione.","['Hermione', 'Miss Granger', 'Dumbledore', 'Harry Potter']"
2177,"Are you telling me that you thought Dumbledore was 
trying to pass us something cursed?” 

“Are you planning to follow a career in Magical Law, 
Miss Granger?” asked Scrimgeour. 

 “No, I’m not,” retorted Hermione. “I’m hoping to do 
some good in the world!” 

","['Miss Granger', 'Dumbledore', 'Hermione']"
2178,"“No, I’m not,” retorted Hermione. “I’m hoping to do 
some good in the world!” 

 Ron laughed.","['Hermione', 'Ron']"
2179,"“I’m hoping to do 
some good in the world!” 

 Ron laughed. Scrimgeour ’s eyes flickered toward him 
and away again as Harry spoke. 

","['Ron', 'Harry']"
2180,"Ron laughed. Scrimgeour ’s eyes flickered toward him 
and away again as Harry spoke. 

 “So why have you decided to let us have our things 
now?","['Ron', 'Harry']"
2181,"Scrimgeour ’s eyes flickered toward him 
and away again as Harry spoke. 

 “So why have you decided to let us have our things 
now? Can’t think of a pretext to keep them?” 

",['Harry']
2182,"“So why have you decided to let us have our things 
now? Can’t think of a pretext to keep them?” 

 “No, it’ll be because the thirty-one days are up,” said 
Hermione at once.",['Hermione']
2183,"Can’t think of a pretext to keep them?” 

 “No, it’ll be because the thirty-one days are up,” said 
Hermione at once. “They can’t keep the objects longer 
than that unless they can prove they’re dangerous. 
",['Hermione']
2184,"“No, it’ll be because the thirty-one days are up,” said 
Hermione at once. “They can’t keep the objects longer 
than that unless they can prove they’re dangerous. 
 Right?” 

",['Hermione']
2185,"“They can’t keep the objects longer 
than that unless they can prove they’re dangerous. 
 Right?” 

 “Would you say you were close to Dumbledore, 
Ronald?”","['Ron', 'Dumbledore']"
2186,"Right?” 

 “Would you say you were close to Dumbledore, 
Ronald?” asked Scrimgeour, ignoring Hermione.","['Hermione', 'Ron', 'Dumbledore']"
2187,"“Would you say you were close to Dumbledore, 
Ronald?” asked Scrimgeour, ignoring Hermione. Ron 
looked startled. 

","['Hermione', 'Ron', 'Dumbledore']"
2188,"asked Scrimgeour, ignoring Hermione. Ron 
looked startled. 

 “Me?","['Hermione', 'Ron']"
2189,"Ron 
looked startled. 

 “Me? Not — not really ...",['Ron']
2190,"“Me? Not — not really ... It was always Harry who ...” 

",['Harry']
2191,"Not — not really ... It was always Harry who ...” 

 Ron looked around at Harry and Hermione, to see 
Hermione giving him a stop-talking-now\ sort of look, 
but the damage was done: Scrimgeour looked as 
though he had heard exactly what he had expected, 
and wanted, to hear.","['Hermione', 'Ron', 'Harry']"
2192,"It was always Harry who ...” 

 Ron looked around at Harry and Hermione, to see 
Hermione giving him a stop-talking-now\ sort of look, 
but the damage was done: Scrimgeour looked as 
though he had heard exactly what he had expected, 
and wanted, to hear. He swooped like a bird of prey 
upon Ron’s answer. 

","['Hermione', 'Ron', 'Harry']"
2193,"Ron looked around at Harry and Hermione, to see 
Hermione giving him a stop-talking-now\ sort of look, 
but the damage was done: Scrimgeour looked as 
though he had heard exactly what he had expected, 
and wanted, to hear. He swooped like a bird of prey 
upon Ron’s answer. 

 “If you were not very close to Dumbledore, how do you 
account for the fact that he remembered you in his 

Page | 138 Harry Potter and the Deathly Hallows - J.K. Rowling 




will?","['Ron', 'Harry', 'Harry Potter', 'Hermione', 'Dumbledore']"
2194,"He swooped like a bird of prey 
upon Ron’s answer. 

 “If you were not very close to Dumbledore, how do you 
account for the fact that he remembered you in his 

Page | 138 Harry Potter and the Deathly Hallows - J.K. Rowling 




will? He made exceptionally few personal bequests. 
","['Ron', 'Dumbledore', 'Harry Potter']"
2195,"“If you were not very close to Dumbledore, how do you 
account for the fact that he remembered you in his 

Page | 138 Harry Potter and the Deathly Hallows - J.K. Rowling 




will? He made exceptionally few personal bequests. 
 The vast majority of his possessions — his private 
library, his magical instruments, and other personal 
effects — were left to Hogwarts.","['Dumbledore', 'Harry Potter']"
2197,"The vast majority of his possessions — his private 
library, his magical instruments, and other personal 
effects — were left to Hogwarts. Why do you think you 
were singled out?” 

 “I ... dunno,” said Ron.",['Ron']
2198,"Why do you think you 
were singled out?” 

 “I ... dunno,” said Ron. “I ... when I say we weren’t 
close ...",['Ron']
2199,"“I ... dunno,” said Ron. “I ... when I say we weren’t 
close ... I mean, I think he liked me. ...” 

",['Ron']
2200,"“I ... when I say we weren’t 
close ... I mean, I think he liked me. ...” 

 “You’re being modest, Ron,” said Hermione. 
","['Hermione', 'Ron']"
2201,"I mean, I think he liked me. ...” 

 “You’re being modest, Ron,” said Hermione. 
 “Dumbledore was very fond of you.” 

","['Hermione', 'Ron', 'Dumbledore']"
2202,"“You’re being modest, Ron,” said Hermione. 
 “Dumbledore was very fond of you.” 

 This was stretching the truth to breaking point; as far 
as Harry knew, Ron and Dumbledore had never been 
alone together, and direct contact between them had 
been negligible.","['Hermione', 'Ron', 'Harry', 'Dumbledore']"
2203,"“Dumbledore was very fond of you.” 

 This was stretching the truth to breaking point; as far 
as Harry knew, Ron and Dumbledore had never been 
alone together, and direct contact between them had 
been negligible. However, Scrimgeour did not seem to 
be listening.","['Ron', 'Harry', 'Dumbledore']"
2204,"This was stretching the truth to breaking point; as far 
as Harry knew, Ron and Dumbledore had never been 
alone together, and direct contact between them had 
been negligible. However, Scrimgeour did not seem to 
be listening. He put his hand inside his cloak and 
drew out a drawstring pouch much larger than the 
one Hagrid had given Harry.","['Hagrid', 'Ron', 'Harry', 'Dumbledore']"
2205,"However, Scrimgeour did not seem to 
be listening. He put his hand inside his cloak and 
drew out a drawstring pouch much larger than the 
one Hagrid had given Harry. From it, he removed a 
scroll of parchment which he unrolled and read 
aloud. 

","['Hagrid', 'Harry']"
2206,"He put his hand inside his cloak and 
drew out a drawstring pouch much larger than the 
one Hagrid had given Harry. From it, he removed a 
scroll of parchment which he unrolled and read 
aloud. 

 “ ‘The Last Will and Testament of Albus Percival 
Wulfric Brian Dumbledore’ ...","['Albus', 'Hagrid', 'Harry', 'Percival', 'Dumbledore', 'Brian']"
2207,"From it, he removed a 
scroll of parchment which he unrolled and read 
aloud. 

 “ ‘The Last Will and Testament of Albus Percival 
Wulfric Brian Dumbledore’ ... Yes, here we are. ...","['Dumbledore', 'Percival', 'Albus', 'Brian']"
2208,"“ ‘The Last Will and Testament of Albus Percival 
Wulfric Brian Dumbledore’ ... Yes, here we are. ... ‘To 
Ronald Bilius Weasley, I leave my Deluminator, in the 
hope that he will remember me when he uses it.’ ” 

","['Albus', 'Ron', 'Bilius', 'Percival', 'hope', 'Dumbledore', 'Brian']"
2209,"Yes, here we are. ... ‘To 
Ronald Bilius Weasley, I leave my Deluminator, in the 
hope that he will remember me when he uses it.’ ” 

 Scrimgeour took from the bag an object that Harry 
had seen before: It looked something like a silver 
cigarette lighter, but it had, he knew, the power to 
suck all light from a place, and restore it, with a 
simple click.","['Bilius', 'Ron', 'Harry', 'hope']"
2210,"‘To 
Ronald Bilius Weasley, I leave my Deluminator, in the 
hope that he will remember me when he uses it.’ ” 

 Scrimgeour took from the bag an object that Harry 
had seen before: It looked something like a silver 
cigarette lighter, but it had, he knew, the power to 
suck all light from a place, and restore it, with a 
simple click. Scrimgeour leaned forward and passed 
the Deluminator to Ron, who took it and turned it 
over in his fingers, looking stunned. 

","['stunned', 'Ron', 'Harry', 'Bilius', 'hope']"
2211,"Scrimgeour took from the bag an object that Harry 
had seen before: It looked something like a silver 
cigarette lighter, but it had, he knew, the power to 
suck all light from a place, and restore it, with a 
simple click. Scrimgeour leaned forward and passed 
the Deluminator to Ron, who took it and turned it 
over in his fingers, looking stunned. 

 “That is a valuable object,” said Scrimgeour, watching 
Ron.","['Ron', 'Harry', 'stunned']"
2212,"Scrimgeour leaned forward and passed 
the Deluminator to Ron, who took it and turned it 
over in his fingers, looking stunned. 

 “That is a valuable object,” said Scrimgeour, watching 
Ron. “It may even be unique.","['Ron', 'stunned']"
2213,"“That is a valuable object,” said Scrimgeour, watching 
Ron. “It may even be unique. Certainly it is of 
Dumbledore’s own design.","['Ron', 'Dumbledore']"
2214,"“It may even be unique. Certainly it is of 
Dumbledore’s own design. Why would he have left 
you an item so rare?” 

",['Dumbledore']
2215,"Certainly it is of 
Dumbledore’s own design. Why would he have left 
you an item so rare?” 

 Page | 139 Harry Potter and the Deathly Hallows - J.K. Rowling 




Ron shook his head, looking bewildered. 

","['Ron', 'Dumbledore', 'Harry Potter']"
2216,"Why would he have left 
you an item so rare?” 

 Page | 139 Harry Potter and the Deathly Hallows - J.K. Rowling 




Ron shook his head, looking bewildered. 

 “Dumbledore must have taught thousands of 
students,” Scrimgeour persevered.","['Ron', 'Dumbledore', 'Harry Potter']"
2217,"Page | 139 Harry Potter and the Deathly Hallows - J.K. Rowling 




Ron shook his head, looking bewildered. 

 “Dumbledore must have taught thousands of 
students,” Scrimgeour persevered. “Yet the only ones 
he remembered in his will are you three.","['Ron', 'Dumbledore', 'Harry Potter']"
